网页转化,下载器转化,新装和卸载,会员支付,鱼干支付,合计付费
日期,渠道,计划,网页展示,网页点击,点击率,下载器展示,调起率,点击极速安装,安装率,安装成功,成功率,安装成功/网页展示,新装,卸载,卸载率,会员支付人数,会员支付金额,客单价,付费率,鱼干支付人数,鱼干支付金额,客单价,付费率,总客单价,ARPU值
2020-12-23,1001,89,22,11,50.00%,7,63.64%,0,0.00%,7,None,31.82%,7,2,28.57%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,72,4,1,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,19,1152,574,49.83%,289,50.35%,6,2.08%,248,"4,133.33%",21.53%,234,78,33.33%,3,27.0,9.00,1.28%,2,38.0,19.00,0.85%,13.00,0.28
2020-12-23,1001,27,77,36,46.75%,18,50.00%,1,5.56%,15,"1,500.00%",19.48%,16,3,18.75%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,62,18,12,66.67%,5,41.67%,0,0.00%,5,None,27.78%,5,1,20.00%,1,89.0,89.00,20.00%,None,None,None,None,None,None
2020-12-23,1001,188,71,34,47.89%,17,50.00%,17,100.00%,17,100.00%,23.94%,15,3,20.00%,1,9.0,9.00,6.67%,None,None,None,None,None,None
2020-12-23,1001,14,809,211,26.08%,64,30.33%,1,1.56%,54,"5,400.00%",6.67%,52,8,15.38%,2,18.0,9.00,3.85%,1,10.0,10.00,1.92%,9.33,0.54
2020-12-23,1001,137,44,28,63.64%,11,39.29%,10,90.91%,10,100.00%,22.73%,10,3,30.00%,None,None,None,None,2,29.0,14.50,20.00%,None,None
2020-12-23,1001,3,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,83,17,9,52.94%,5,55.56%,0,0.00%,4,None,23.53%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,99,29,17,58.62%,4,23.53%,1,25.00%,3,300.00%,10.34%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,20,335,154,45.97%,64,41.56%,1,1.56%,57,"5,700.00%",17.01%,52,14,26.92%,None,None,None,None,1,20.0,20.00,1.92%,None,None
2020-12-23,1001,141,17,9,52.94%,2,22.22%,2,100.00%,2,100.00%,11.76%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,92,12,10,83.33%,6,60.00%,0,0.00%,5,None,41.67%,5,1,20.00%,1,9.0,9.00,20.00%,None,None,None,None,None,None
2020-12-23,1001,110,7,7,100.00%,4,57.14%,4,100.00%,3,75.00%,42.86%,3,2,66.67%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,112,8,6,75.00%,2,33.33%,1,50.00%,1,100.00%,12.50%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,146,22,8,36.36%,1,12.50%,1,100.00%,1,100.00%,4.55%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,119,10,6,60.00%,3,50.00%,2,66.67%,1,50.00%,10.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,201,15,3,20.00%,3,100.00%,2,66.67%,2,100.00%,13.33%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,7,6231,3134,50.30%,1723,54.98%,1399,81.20%,1361,97.28%,21.84%,1312,262,19.97%,39,1493.0,38.28,2.97%,15,159.0,10.60,1.14%,30.59,1.26
2020-12-23,1001,61,115,59,51.30%,23,38.98%,0,0.00%,17,None,14.78%,15,1,6.67%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,157,439,224,51.03%,175,78.12%,166,94.86%,161,96.99%,36.67%,150,36,24.00%,2,18.0,9.00,1.33%,5,59.0,11.80,3.33%,11.00,0.51
2020-12-23,1001,120,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,182,4,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,36,50,21,42.00%,14,66.67%,0,0.00%,12,None,24.00%,11,5,45.45%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,12,875,405,46.29%,189,46.67%,156,82.54%,146,93.59%,16.69%,131,23,17.56%,4,116.0,29.00,3.05%,2,20.0,10.00,1.53%,22.67,1.04
2020-12-23,1001,63,5,1,20.00%,1,100.00%,0,0.00%,1,None,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,91,16,8,50.00%,4,50.00%,0,0.00%,4,None,25.00%,4,1,25.00%,1,9.0,9.00,25.00%,None,None,None,None,None,None
2020-12-23,1001,all,50288,27915,55.51%,17349,62.15%,12561,72.40%,14784,117.70%,29.40%,14124,3069,21.73%,339,9026.0,26.63,2.40%,239,2797.0,11.70,1.69%,20.46,0.84
2020-12-23,1001,117,67,42,62.69%,18,42.86%,16,88.89%,16,100.00%,23.88%,16,5,31.25%,None,None,None,None,1,10.0,10.00,6.25%,None,None
2020-12-23,1001,78,20,10,50.00%,4,40.00%,0,0.00%,3,None,15.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,82,6,3,50.00%,2,66.67%,0,0.00%,2,None,33.33%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,98,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,30,218,101,46.33%,41,40.59%,0,0.00%,29,None,13.30%,26,5,19.23%,1,69.0,69.00,3.85%,1,10.0,10.00,3.85%,39.50,3.04
2020-12-23,1001,144,12,6,50.00%,6,100.00%,6,100.00%,5,83.33%,41.67%,5,3,60.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,133,14515,7806,53.78%,4859,62.25%,4235,87.16%,4106,96.95%,28.29%,3944,688,17.44%,58,1486.0,25.62,1.47%,47,551.0,11.72,1.19%,19.40,0.52
2020-12-23,1001,154,8,4,50.00%,2,50.00%,1,50.00%,1,100.00%,12.50%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,34,19,8,42.11%,2,25.00%,0,0.00%,2,None,10.53%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,77,25,9,36.00%,3,33.33%,0,0.00%,3,None,12.00%,3,2,66.67%,1,9.0,9.00,33.33%,None,None,None,None,None,None
2020-12-23,1001,81,2,1,50.00%,1,100.00%,0,0.00%,1,None,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,5,2300,1519,66.04%,1249,82.23%,1156,92.55%,1124,97.23%,48.87%,1085,218,20.09%,43,687.0,15.98,3.96%,17,188.0,11.06,1.57%,14.58,0.81
2020-12-23,1001,52,33,14,42.42%,10,71.43%,0,0.00%,9,None,27.27%,9,3,33.33%,None,None,None,None,1,10.0,10.00,11.11%,None,None
2020-12-23,1001,47,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,67,14,10,71.43%,5,50.00%,0,0.00%,4,None,28.57%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,16,2633,1273,48.35%,672,52.79%,597,88.84%,578,96.82%,21.95%,564,113,20.04%,11,518.0,47.09,1.95%,13,148.0,11.38,2.30%,27.75,1.18
2020-12-23,1001,138,68,39,57.35%,15,38.46%,11,73.33%,11,100.00%,16.18%,10,5,50.00%,None,None,None,None,1,10.0,10.00,10.00%,None,None
2020-12-23,1001,111,3,2,66.67%,None,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,9,892,398,44.62%,189,47.49%,5,2.65%,160,"3,200.00%",17.94%,153,19,12.42%,2,18.0,9.00,1.31%,4,40.0,10.00,2.61%,9.67,0.38
2020-12-23,1001,136,22,15,68.18%,2,13.33%,1,50.00%,1,100.00%,4.55%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,113,4,1,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,129,40,16,40.00%,3,18.75%,2,66.67%,2,100.00%,5.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,50,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,60,6,4,66.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,64,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,21,213,96,45.07%,36,37.50%,0,0.00%,31,None,14.55%,30,6,20.00%,2,18.0,9.00,6.67%,None,None,None,None,None,None
2020-12-23,1001,121,10,3,30.00%,3,100.00%,2,66.67%,2,100.00%,20.00%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,35,240,117,48.75%,65,55.56%,0,0.00%,58,None,24.17%,52,12,23.08%,2,78.0,39.00,3.85%,1,10.0,10.00,1.92%,29.33,1.69
2020-12-23,1001,100,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,33,370,151,40.81%,52,34.44%,0,0.00%,45,None,12.16%,44,5,11.36%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,48,6,3,50.00%,1,33.33%,0,0.00%,1,None,16.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,192,103,63,61.17%,36,57.14%,28,77.78%,27,96.43%,26.21%,27,13,48.15%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,114,3,2,66.67%,1,50.00%,1,100.00%,1,100.00%,33.33%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,239,65,15,23.08%,13,86.67%,0,0.00%,12,None,18.46%,12,5,41.67%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,80,36,18,50.00%,9,50.00%,0,0.00%,6,None,16.67%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,214,80,28,35.00%,15,53.57%,12,80.00%,12,100.00%,15.00%,10,None,None,None,None,None,None,1,10.0,10.00,10.00%,None,None
2020-12-23,1001,38,70,34,48.57%,13,38.24%,1,7.69%,11,"1,100.00%",15.71%,11,7,63.64%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,191,12,6,50.00%,2,33.33%,2,100.00%,2,100.00%,16.67%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,79,3,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,162,52,22,42.31%,9,40.91%,6,66.67%,6,100.00%,11.54%,6,3,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,42,761,425,55.85%,235,55.29%,208,88.51%,205,98.56%,26.94%,199,58,29.15%,8,451.0,56.38,4.02%,5,68.0,13.60,2.51%,39.92,2.61
2020-12-23,1001,153,2,2,100.00%,1,50.00%,1,100.00%,1,100.00%,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,18,343,237,69.10%,190,80.17%,2,1.05%,178,"8,900.00%",51.90%,168,56,33.33%,9,207.0,23.00,5.36%,5,68.0,13.60,2.98%,19.64,1.64
2020-12-23,1001,171,33,15,45.45%,6,40.00%,3,50.00%,2,66.67%,6.06%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,84,48,29,60.42%,10,34.48%,0,0.00%,10,None,20.83%,10,3,30.00%,None,None,None,None,1,10.0,10.00,10.00%,None,None
2020-12-23,1001,29,13,7,53.85%,4,57.14%,1,25.00%,4,400.00%,30.77%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,53,40,19,47.50%,8,42.11%,0,0.00%,8,None,20.00%,8,3,37.50%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,217,154,52,33.77%,16,30.77%,15,93.75%,14,93.33%,9.09%,13,2,15.38%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,41,344,120,34.88%,57,47.50%,6,10.53%,45,750.00%,13.08%,35,7,20.00%,1,89.0,89.00,2.86%,None,None,None,None,None,None
2020-12-23,1001,65,66,25,37.88%,13,52.00%,0,0.00%,10,None,15.15%,10,1,10.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,31,131,52,39.69%,12,23.08%,1,8.33%,11,"1,100.00%",8.40%,9,3,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,131,585,247,42.22%,136,55.06%,112,82.35%,110,98.21%,18.80%,99,14,14.14%,1,9.0,9.00,1.01%,None,None,None,None,None,None
2020-12-23,1001,40,27,8,29.63%,9,112.50%,1,11.11%,8,800.00%,29.63%,8,1,12.50%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,168,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,11,528,232,43.94%,96,41.38%,3,3.12%,74,"2,466.67%",14.02%,64,14,21.88%,None,None,None,None,1,19.0,19.00,1.56%,None,None
2020-12-23,1001,22,306,149,48.69%,58,38.93%,2,3.45%,42,"2,100.00%",13.73%,40,4,10.00%,1,9.0,9.00,2.50%,1,10.0,10.00,2.50%,9.50,0.47
2020-12-23,1001,25,33,17,51.52%,11,64.71%,0,0.00%,11,None,33.33%,11,1,9.09%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,46,6,2,33.33%,1,50.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,103,165,78,47.27%,28,35.90%,0,0.00%,22,None,13.33%,21,5,23.81%,None,None,None,None,1,10.0,10.00,4.76%,None,None
2020-12-23,1001,115,35,19,54.29%,10,52.63%,9,90.00%,9,100.00%,25.71%,8,1,12.50%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,58,8,4,50.00%,2,50.00%,0,0.00%,2,None,25.00%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,39,644,321,49.84%,134,41.74%,93,69.40%,87,93.55%,13.51%,74,13,17.57%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,224,297,169,56.90%,108,63.91%,90,83.33%,87,96.67%,29.29%,83,42,50.60%,4,42.0,10.50,4.82%,None,None,None,None,None,None
2020-12-23,1001,240,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,10,328,137,41.77%,62,45.26%,32,51.61%,30,93.75%,9.15%,28,6,21.43%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,45,43,16,37.21%,5,31.25%,0,0.00%,3,None,6.98%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,195,48,25,52.08%,9,36.00%,9,100.00%,7,77.78%,14.58%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,66,14,4,28.57%,2,50.00%,0,0.00%,2,None,14.29%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,23,45,20,44.44%,8,40.00%,0,0.00%,8,None,17.78%,8,2,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,104,164,72,43.90%,35,48.61%,0,0.00%,31,None,18.90%,28,7,25.00%,1,9.0,9.00,3.57%,1,10.0,10.00,3.57%,9.50,0.68
2020-12-23,1001,147,13,9,69.23%,3,33.33%,3,100.00%,3,100.00%,23.08%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,180,37,22,59.46%,13,59.09%,13,100.00%,13,100.00%,35.14%,13,4,30.77%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,128,176,78,44.32%,28,35.90%,19,67.86%,19,100.00%,10.80%,18,4,22.22%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,130,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,122,4,2,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,74,3,1,33.33%,1,100.00%,0,0.00%,1,None,33.33%,1,None,None,1,69.0,69.00,100.00%,None,None,None,None,None,None
2020-12-23,1001,6,4840,2550,52.69%,1408,55.22%,1230,87.36%,1197,97.32%,24.73%,1159,284,24.50%,33,836.0,25.33,2.85%,18,225.0,12.50,1.55%,20.80,0.92
2020-12-23,1001,55,34,22,64.71%,7,31.82%,0,0.00%,7,None,20.59%,7,4,57.14%,1,9.0,9.00,14.29%,None,None,None,None,None,None
2020-12-23,1001,57,53,24,45.28%,13,54.17%,0,0.00%,11,None,20.75%,11,1,9.09%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,222,8,2,25.00%,1,50.00%,1,100.00%,1,100.00%,12.50%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,118,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,186,4,3,75.00%,1,33.33%,1,100.00%,1,100.00%,25.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,54,27,9,33.33%,3,33.33%,0,0.00%,3,None,11.11%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,70,40,18,45.00%,8,44.44%,0,0.00%,5,None,12.50%,5,3,60.00%,1,89.0,89.00,20.00%,None,None,None,None,None,None
2020-12-23,1001,32,56,19,33.93%,9,47.37%,2,22.22%,7,350.00%,12.50%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,56,16,9,56.25%,8,88.89%,1,12.50%,8,800.00%,50.00%,8,2,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,93,29,8,27.59%,4,50.00%,0,0.00%,3,None,10.34%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,194,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,59,3405,1819,53.42%,1405,77.24%,1277,90.89%,1229,96.24%,36.09%,1154,367,31.80%,43,1044.0,24.28,3.73%,25,304.0,12.16,2.17%,19.82,1.17
2020-12-23,1001,249,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,108,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,187,5,1,20.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,37,15,8,53.33%,5,62.50%,0,0.00%,4,None,26.67%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,8,1430,620,43.36%,295,47.58%,249,84.41%,240,96.39%,16.78%,229,46,20.09%,2,18.0,9.00,0.87%,5,68.0,13.60,2.18%,12.29,0.38
2020-12-23,1001,156,8,2,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,158,271,146,53.87%,103,70.55%,93,90.29%,93,100.00%,34.32%,91,24,26.37%,1,9.0,9.00,1.10%,2,20.0,10.00,2.20%,9.67,0.32
2020-12-23,1001,1,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,2,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-23,1001,86,81,45,55.56%,23,51.11%,0,0.00%,22,None,27.16%,22,6,27.27%,1,9.0,9.00,4.55%,5,68.0,13.60,22.73%,12.83,3.50
2020-12-23,1001,44,26,10,38.46%,6,60.00%,1,16.67%,6,600.00%,23.08%,6,4,66.67%,1,9.0,9.00,16.67%,None,None,None,None,None,None
2020-12-23,1001,238,315,107,33.97%,79,73.83%,0,0.00%,75,None,23.81%,69,24,34.78%,1,198.0,198.00,1.45%,1,10.0,10.00,1.45%,104.00,3.01
2020-12-22,1001,192,89,62,69.66%,30,48.39%,29,96.67%,29,100.00%,32.58%,29,9,31.03%,2,18.0,9.00,6.90%,2,29.0,14.50,6.90%,11.75,1.62
2020-12-22,1001,119,9,4,44.44%,2,50.00%,2,100.00%,2,100.00%,22.22%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,191,4,1,25.00%,1,100.00%,1,100.00%,1,100.00%,25.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,181,14,8,57.14%,1,12.50%,1,100.00%,1,100.00%,7.14%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,38,56,31,55.36%,13,41.94%,0,0.00%,10,None,17.86%,10,4,40.00%,None,None,None,None,1,10.0,10.00,10.00%,None,None
2020-12-22,1001,55,31,17,54.84%,5,29.41%,1,20.00%,5,500.00%,16.13%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,10,571,256,44.83%,113,44.14%,73,64.60%,71,97.26%,12.43%,66,10,15.15%,1,9.0,9.00,1.52%,None,None,None,None,None,None
2020-12-22,1001,44,29,15,51.72%,5,33.33%,0,0.00%,4,None,13.79%,4,2,50.00%,2,18.0,9.00,50.00%,None,None,None,None,None,None
2020-12-22,1001,52,32,16,50.00%,7,43.75%,1,14.29%,7,700.00%,21.88%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,190,282,141,50.00%,67,47.52%,58,86.57%,57,98.28%,20.21%,54,16,29.63%,1,9.0,9.00,1.85%,6,78.0,13.00,11.11%,12.43,1.61
2020-12-22,1001,118,3,2,66.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,77,24,15,62.50%,7,46.67%,0,0.00%,6,None,25.00%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,99,33,25,75.76%,9,36.00%,0,0.00%,9,None,27.27%,9,3,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,12,789,353,44.74%,172,48.73%,128,74.42%,123,96.09%,15.59%,118,19,16.10%,1,9.0,9.00,0.85%,1,10.0,10.00,0.85%,9.50,0.16
2020-12-22,1001,29,14,5,35.71%,4,80.00%,1,25.00%,4,400.00%,28.57%,3,2,66.67%,1,89.0,89.00,33.33%,None,None,None,None,None,None
2020-12-22,1001,37,10,3,30.00%,2,66.67%,0,0.00%,1,None,10.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,106,145,84,57.93%,32,38.10%,0,0.00%,28,None,19.31%,28,12,42.86%,1,69.0,69.00,3.57%,None,None,None,None,None,None
2020-12-22,1001,239,68,18,26.47%,13,72.22%,0,0.00%,13,None,19.12%,12,6,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,82,7,5,71.43%,3,60.00%,0,0.00%,3,None,42.86%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,8,1244,575,46.22%,274,47.65%,225,82.12%,223,99.11%,17.93%,205,33,16.10%,5,165.0,33.00,2.44%,4,49.0,12.25,1.95%,23.78,1.04
2020-12-22,1001,26,380,207,54.47%,86,41.55%,1,1.16%,77,"7,700.00%",20.26%,72,14,19.44%,1,9.0,9.00,1.39%,1,10.0,10.00,1.39%,9.50,0.26
2020-12-22,1001,36,46,19,41.30%,7,36.84%,1,14.29%,6,600.00%,13.04%,6,2,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,25,38,19,50.00%,5,26.32%,0,0.00%,5,None,13.16%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,243,243,165,67.90%,99,60.00%,0,0.00%,95,None,39.09%,93,24,25.81%,4,77.0,19.25,4.30%,8,107.0,13.38,8.60%,15.33,1.98
2020-12-22,1001,58,9,4,44.44%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,214,106,35,33.02%,11,31.43%,8,72.73%,8,100.00%,7.55%,7,1,14.29%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,93,23,11,47.83%,4,36.36%,0,0.00%,4,None,17.39%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,241,452,219,48.45%,106,48.40%,0,0.00%,94,None,20.80%,91,15,16.48%,1,50.0,50.00,1.10%,2,20.0,10.00,2.20%,23.33,0.77
2020-12-22,1001,7,7166,3681,51.37%,2010,54.60%,1704,84.78%,1657,97.24%,23.12%,1590,322,20.25%,21,756.0,36.00,1.32%,19,253.0,13.32,1.19%,25.23,0.63
2020-12-22,1001,87,1,1,100.00%,1,100.00%,0,0.00%,1,None,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,15,1520,1058,69.61%,914,86.39%,877,95.95%,855,97.49%,56.25%,797,166,20.83%,10,131.0,13.10,1.25%,7,79.0,11.29,0.88%,12.35,0.26
2020-12-22,1001,133,15135,8366,55.28%,5616,67.13%,5043,89.80%,4878,96.73%,32.23%,4698,761,16.20%,85,2333.0,27.45,1.81%,64,740.0,11.56,1.36%,20.62,0.65
2020-12-22,1001,110,4,2,50.00%,1,50.00%,1,100.00%,1,100.00%,25.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,42,789,419,53.11%,260,62.05%,232,89.23%,228,98.28%,28.90%,221,46,20.81%,18,722.0,40.11,8.14%,5,77.0,15.40,2.26%,34.74,3.62
2020-12-22,1001,147,14,6,42.86%,3,50.00%,2,66.67%,2,100.00%,14.29%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-22,1001,157,435,225,51.72%,187,83.11%,171,91.44%,166,97.08%,38.16%,160,32,20.00%,7,342.0,48.86,4.38%,2,29.0,14.50,1.25%,41.22,2.32
2020-12-22,1001,83,12,6,50.00%,1,16.67%,0,0.00%,1,None,8.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
