网页转化,下载器转化,新装和卸载,会员支付,鱼干支付,合计付费
日期,渠道,计划,网页展示,网页点击,点击率,下载器展示,调起率,点击极速安装,安装率,安装成功,成功率,安装成功/网页展示,新装,卸载,卸载率,会员支付人数,会员支付金额,客单价,付费率,鱼干支付人数,鱼干支付金额,客单价,付费率,总客单价,ARPU值
2020-12-02,1002,112,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,116,2,2,100.00%,2,100.00%,2,100.00%,2,100.00%,100.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,63,2,1,50.00%,3,300.00%,3,100.00%,1,33.33%,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,75,5,1,20.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,9,313,159,50.80%,112,70.44%,87,77.68%,87,100.00%,27.80%,81,18,22.22%,2,18.0,9.00,2.47%,2,20.0,10.00,2.47%,9.50,0.47
2020-12-02,1002,4,63,38,60.32%,26,68.42%,20,76.92%,18,90.00%,28.57%,17,5,29.41%,2,18.0,9.00,11.76%,1,10.0,10.00,5.88%,9.33,1.65
2020-12-02,1002,18,152,106,69.74%,102,96.23%,92,90.20%,91,98.91%,59.87%,84,23,27.38%,6,214.0,35.67,7.14%,1,10.0,10.00,1.19%,32.00,2.67
2020-12-02,1002,161,7,5,71.43%,3,60.00%,2,66.67%,2,100.00%,28.57%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,141,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,53,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,96,4,4,100.00%,1,25.00%,1,100.00%,1,100.00%,25.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,51,9,4,44.44%,3,75.00%,1,33.33%,1,100.00%,11.11%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,119,2,1,50.00%,1,100.00%,1,100.00%,1,100.00%,50.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,80,3,1,33.33%,1,100.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,24,337,162,48.07%,110,67.90%,90,81.82%,87,96.67%,25.82%,85,20,23.53%,2,18.0,9.00,2.35%,2,20.0,10.00,2.35%,9.50,0.45
2020-12-02,1002,85,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,106,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,133,3080,1813,58.86%,1332,73.47%,66,4.95%,1181,"1,789.39%",38.34%,1137,240,21.11%,24,456.0,19.00,2.11%,11,119.0,10.82,0.97%,16.43,0.51
2020-12-02,1002,113,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,243,53,34,64.15%,29,85.29%,29,100.00%,28,96.55%,52.83%,26,10,38.46%,1,89.0,89.00,3.85%,3,30.0,10.00,11.54%,29.75,4.58
2020-12-02,1002,58,4,2,50.00%,2,100.00%,1,50.00%,1,100.00%,25.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,137,4,3,75.00%,3,100.00%,3,100.00%,3,100.00%,75.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,163,3,2,66.67%,1,50.00%,1,100.00%,1,100.00%,33.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,118,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,70,2,2,100.00%,2,100.00%,2,100.00%,2,100.00%,100.00%,2,None,None,None,None,None,None,1,10.0,10.00,50.00%,None,None
2020-12-02,1002,39,17,6,35.29%,1,16.67%,1,100.00%,1,100.00%,5.88%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,12,53,27,50.94%,13,48.15%,10,76.92%,10,100.00%,18.87%,10,2,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,45,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,44,6,3,50.00%,2,66.67%,2,100.00%,1,50.00%,16.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,162,3,2,66.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,19,303,171,56.44%,113,66.08%,5,4.42%,106,"2,120.00%",34.98%,98,31,31.63%,1,9.0,9.00,1.02%,1,10.0,10.00,1.02%,9.50,0.19
2020-12-02,1002,65,11,2,18.18%,1,50.00%,1,100.00%,1,100.00%,9.09%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,42,69,47,68.12%,40,85.11%,33,82.50%,33,100.00%,47.83%,33,13,39.39%,2,98.0,49.00,6.06%,1,10.0,10.00,3.03%,36.00,3.27
2020-12-02,1002,6,2471,1384,56.01%,923,66.69%,49,5.31%,817,"1,667.35%",33.06%,784,204,26.02%,27,713.0,26.41,3.44%,14,158.0,11.29,1.79%,21.24,1.11
2020-12-02,1002,56,3,1,33.33%,1,100.00%,1,100.00%,1,100.00%,33.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,23,4,4,100.00%,5,125.00%,3,60.00%,3,100.00%,75.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,155,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,40,1,0,0.00%,1,None,1,100.00%,1,100.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,16,102,63,61.76%,37,58.73%,1,2.70%,34,"3,400.00%",33.33%,34,9,26.47%,1,9.0,9.00,2.94%,None,None,None,None,None,None
2020-12-02,1002,28,141,86,60.99%,58,67.44%,43,74.14%,40,93.02%,28.37%,36,10,27.78%,1,9.0,9.00,2.78%,None,None,None,None,None,None
2020-12-02,1002,238,25,10,40.00%,7,70.00%,6,85.71%,6,100.00%,24.00%,6,1,16.67%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,122,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,47,3,3,100.00%,2,66.67%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,33,7,3,42.86%,3,100.00%,1,33.33%,1,100.00%,14.29%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,136,3,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,95,3,2,66.67%,1,50.00%,1,100.00%,1,100.00%,33.33%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,61,3,1,33.33%,1,100.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,147,5,2,40.00%,1,50.00%,1,100.00%,1,100.00%,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,22,66,28,42.42%,20,71.43%,15,75.00%,13,86.67%,19.70%,14,2,14.29%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,all,13195,8496,64.39%,7186,84.58%,4307,59.94%,6196,143.86%,46.96%,5889,1263,21.45%,145,2466.0,17.01,2.46%,88,1015.0,11.53,1.49%,14.94,0.59
2020-12-02,1002,130,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,60,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,126,4,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,7,1894,1142,60.30%,846,74.08%,681,80.50%,664,97.50%,35.06%,641,123,19.19%,19,171.0,9.00,2.96%,7,97.0,13.86,1.09%,10.31,0.42
2020-12-02,1002,86,7,6,85.71%,2,33.33%,2,100.00%,2,100.00%,28.57%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,89,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,82,4,4,100.00%,2,50.00%,2,100.00%,2,100.00%,50.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,144,2,2,100.00%,1,50.00%,1,100.00%,1,100.00%,50.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,57,8,6,75.00%,2,33.33%,2,100.00%,2,100.00%,25.00%,2,2,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,43,5,1,20.00%,1,100.00%,1,100.00%,1,100.00%,20.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,92,4,4,100.00%,3,75.00%,2,66.67%,2,100.00%,50.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,131,5,3,60.00%,1,33.33%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,69,7,4,57.14%,2,50.00%,1,50.00%,0,0.00%,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,105,5,1,20.00%,1,100.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,25,13,6,46.15%,3,50.00%,3,100.00%,3,100.00%,23.08%,3,None,None,1,9.0,9.00,33.33%,None,None,None,None,None,None
2020-12-02,1002,93,3,1,33.33%,1,100.00%,1,100.00%,1,100.00%,33.33%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,32,55,23,41.82%,20,86.96%,18,90.00%,18,100.00%,32.73%,15,5,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,76,20,7,35.00%,5,71.43%,5,100.00%,5,100.00%,25.00%,5,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,31,15,4,26.67%,4,100.00%,3,75.00%,3,100.00%,20.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-02,1002,104,56,22,39.29%,13,59.09%,13,100.00%,13,100.00%,23.21%,12,7,58.33%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,31,13,5,38.46%,3,60.00%,3,100.00%,3,100.00%,23.08%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,39,20,6,30.00%,4,66.67%,4,100.00%,4,100.00%,20.00%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,26,90,48,53.33%,40,83.33%,28,70.00%,28,100.00%,31.11%,26,4,15.38%,1,9.0,9.00,3.85%,1,19.0,19.00,3.85%,14.00,1.08
2020-12-01,1002,131,4,0,0.00%,1,None,1,100.00%,0,0.00%,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,89,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,110,3,2,66.67%,2,100.00%,2,100.00%,2,100.00%,66.67%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,224,79,48,60.76%,35,72.92%,34,97.14%,33,97.06%,41.77%,34,20,58.82%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,243,61,39,63.93%,32,82.05%,31,96.88%,30,96.77%,49.18%,28,10,35.71%,5,86.0,17.20,17.86%,2,29.0,14.50,7.14%,16.43,4.11
2020-12-01,1002,27,38,18,47.37%,6,33.33%,5,83.33%,5,100.00%,13.16%,4,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,85,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,141,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,58,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,54,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,7,1879,1125,59.87%,773,68.71%,632,81.76%,616,97.47%,32.78%,583,115,19.73%,21,390.0,18.57,3.60%,11,110.0,10.00,1.89%,15.62,0.86
2020-12-01,1002,162,5,4,80.00%,3,75.00%,2,66.67%,2,100.00%,40.00%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,148,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,12,60,31,51.67%,18,58.06%,15,83.33%,13,86.67%,21.67%,13,3,23.08%,None,None,None,None,1,19.0,19.00,7.69%,None,None
2020-12-01,1002,61,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,all,13125,8371,63.78%,6938,82.88%,4662,67.20%,5963,127.91%,45.43%,5660,1248,22.05%,142,3595.0,25.32,2.51%,100,1154.0,11.54,1.77%,19.62,0.84
2020-12-01,1002,6,2410,1308,54.27%,850,64.98%,217,25.53%,749,345.16%,31.08%,716,192,26.82%,19,360.0,18.95,2.65%,11,137.0,12.45,1.54%,16.57,0.69
2020-12-01,1002,65,7,3,42.86%,1,33.33%,1,100.00%,1,100.00%,14.29%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,22,49,13,26.53%,12,92.31%,8,66.67%,7,87.50%,14.29%,8,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,122,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,95,5,2,40.00%,3,150.00%,2,66.67%,1,50.00%,20.00%,2,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,40,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,56,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,38,15,7,46.67%,7,100.00%,5,71.43%,5,100.00%,33.33%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,238,33,13,39.39%,8,61.54%,8,100.00%,8,100.00%,24.24%,8,3,37.50%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,96,3,2,66.67%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,62,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,43,5,3,60.00%,1,33.33%,1,100.00%,1,100.00%,20.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,60,2,2,100.00%,1,50.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,115,5,4,80.00%,4,100.00%,3,75.00%,3,100.00%,60.00%,3,1,33.33%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,55,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,163,5,2,40.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,28,173,97,56.07%,54,55.67%,41,75.93%,37,90.24%,21.39%,38,10,26.32%,2,18.0,9.00,5.26%,None,None,None,None,None,None
2020-12-01,1002,116,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,64,3,2,66.67%,2,100.00%,2,100.00%,2,100.00%,66.67%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,17,630,313,49.68%,200,63.90%,152,76.00%,151,99.34%,23.97%,140,27,19.29%,1,9.0,9.00,0.71%,3,39.0,13.00,2.14%,12.00,0.34
2020-12-01,1002,92,5,4,80.00%,3,75.00%,2,66.67%,2,100.00%,40.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,158,71,32,45.07%,21,65.62%,21,100.00%,21,100.00%,29.58%,21,8,38.10%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,160,6,2,33.33%,1,50.00%,1,100.00%,0,0.00%,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,24,327,159,48.62%,124,77.99%,97,78.23%,95,97.94%,29.05%,86,28,32.56%,3,27.0,9.00,3.49%,3,30.0,10.00,3.49%,9.50,0.66
2020-12-01,1002,111,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,57,5,4,80.00%,4,100.00%,4,100.00%,4,100.00%,80.00%,4,1,25.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,52,6,2,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,239,6,3,50.00%,2,66.67%,1,50.00%,1,100.00%,16.67%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,44,7,4,57.14%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,53,2,2,100.00%,2,100.00%,2,100.00%,2,100.00%,100.00%,2,1,50.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,157,55,31,56.36%,26,83.87%,24,92.31%,22,91.67%,40.00%,19,3,15.79%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,124,1,1,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,112,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,72,2,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,86,7,4,57.14%,3,75.00%,2,66.67%,2,100.00%,28.57%,2,2,100.00%,None,None,None,None,1,19.0,19.00,50.00%,None,None
2020-12-01,1002,25,14,6,42.86%,4,66.67%,3,75.00%,3,100.00%,21.43%,3,1,33.33%,None,None,None,None,1,10.0,10.00,33.33%,None,None
2020-12-01,1002,18,109,74,67.89%,75,101.35%,64,85.33%,61,95.31%,55.96%,57,15,26.32%,3,1058.0,352.67,5.26%,None,None,None,None,None,None
2020-12-01,1002,103,13,7,53.85%,3,42.86%,3,100.00%,3,100.00%,23.08%,3,2,66.67%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,105,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,45,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,35,27,10,37.04%,7,70.00%,6,85.71%,5,83.33%,18.52%,5,1,20.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,23,5,1,20.00%,2,200.00%,1,50.00%,1,100.00%,20.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,80,3,1,33.33%,1,100.00%,1,100.00%,1,100.00%,33.33%,1,None,None,1,9.0,9.00,100.00%,None,None,None,None,None,None
2020-12-01,1002,4,61,37,60.66%,27,72.97%,24,88.89%,24,100.00%,39.34%,24,6,25.00%,2,18.0,9.00,8.33%,None,None,None,None,None,None
2020-12-01,1002,42,74,56,75.68%,41,73.21%,41,100.00%,41,100.00%,55.41%,35,11,31.43%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,20,49,31,63.27%,23,74.19%,20,86.96%,20,100.00%,40.82%,17,9,52.94%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,79,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,104,55,19,34.55%,13,68.42%,10,76.92%,9,90.00%,16.36%,10,2,20.00%,None,None,None,None,1,10.0,10.00,10.00%,None,None
2020-12-01,1002,15,495,392,79.19%,370,94.39%,329,88.92%,320,97.26%,64.65%,304,71,23.36%,10,96.0,9.60,3.29%,3,30.0,10.00,0.99%,9.69,0.41
2020-12-01,1002,69,8,2,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,235,62,37,59.68%,23,62.16%,16,69.57%,16,100.00%,25.81%,16,4,25.00%,1,9.0,9.00,6.25%,None,None,None,None,None,None
2020-12-01,1002,82,6,2,33.33%,1,50.00%,1,100.00%,1,100.00%,16.67%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,19,290,161,55.52%,110,68.32%,42,38.18%,100,238.10%,34.48%,87,28,32.18%,2,18.0,9.00,2.30%,1,10.0,10.00,1.15%,9.33,0.32
2020-12-01,1002,30,19,8,42.11%,5,62.50%,3,60.00%,2,66.67%,10.53%,3,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,73,1,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,47,11,4,36.36%,2,50.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,133,3101,1813,58.47%,1324,73.03%,374,28.25%,1166,311.76%,37.60%,1105,236,21.36%,20,387.0,19.35,1.81%,18,199.0,11.06,1.63%,15.42,0.53
2020-12-01,1002,88,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,1,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,8,533,293,54.97%,190,64.85%,154,81.05%,150,97.40%,28.14%,147,38,25.85%,3,33.0,11.00,2.04%,3,39.0,13.00,2.04%,12.00,0.49
2020-12-01,1002,161,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,75,3,0,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,32,59,31,52.54%,25,80.65%,22,88.00%,22,100.00%,37.29%,22,3,13.64%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,147,3,1,33.33%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,21,28,11,39.29%,8,72.73%,8,100.00%,7,87.50%,25.00%,5,1,20.00%,1,9.0,9.00,20.00%,None,None,None,None,None,None
2020-12-01,1002,106,1,1,100.00%,1,100.00%,1,100.00%,1,100.00%,100.00%,1,1,100.00%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,16,104,62,59.62%,34,54.84%,0,0.00%,32,None,30.77%,30,16,53.33%,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,78,4,1,25.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,9,313,126,40.26%,88,69.84%,73,82.95%,66,90.41%,21.09%,65,17,26.15%,1,9.0,9.00,1.54%,4,58.0,14.50,6.15%,13.40,1.03
2020-12-01,1002,93,3,1,33.33%,1,100.00%,0,0.00%,0,None,0.00%,None,None,None,None,None,None,None,None,None,None,None,None,None
2020-12-01,1002,139,2,1,50.00%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
